id_entry_nbp,level_0,index,date,value,value2,value3,USD_PLN
512,512,141,1991-07-24,11366,1136600,1136600,1.1366
513,513,142,1991-07-25,11310,1131000,1131000,1.131
514,514,143,1991-07-26,11311,1131100,1131100,1.1311
515,515,144,1991-07-29,11302,1130200,1130200,1.1302
516,516,145,1991-07-30,11304,1130400,1130400,1.1304
517,517,146,1991-07-31,11301,1130100,1130100,1.1301
518,518,147,1991-08-01,11302,1130200,1130200,1.1302
519,519,148,1991-08-02,11304,1130400,1130400,1.1304
520,520,149,1991-08-05,11370,1137000,1137000,1.137
521,521,150,1991-08-06,11266,1126600,1126600,1.1266
522,522,151,1991-08-07,11175,1117500,1117500,1.1175
523,523,152,1991-08-08,11200,1120000,1120000,1.12
524,524,153,1991-08-09,11168,1116800,1116800,1.1168
525,525,154,1991-08-12,11215,1121500,1121500,1.1215
526,526,155,1991-08-13,11241,1124100,1124100,1.1241
527,527,156,1991-08-14,11240,1124000,1124000,1.124
528,528,157,1991-08-16,11286,1128600,1128600,1.1286
529,529,158,1991-08-19,11323,1132300,1132300,1.1323
530,530,159,1991-08-20,11545,1154500,1154500,1.1545
531,531,160,1991-08-21,11474,1147400,1147400,1.1474
532,532,161,1991-08-22,11413,1141300,1141300,1.1413
533,533,162,1991-08-23,11292,1129200,1129200,1.1292
534,534,163,1991-08-26,11253,1125300,1125300,1.1253
535,535,164,1991-08-27,11325,1132500,1132500,1.1325
536,536,165,1991-08-28,11322,1132200,1132200,1.1322
537,537,166,1991-08-29,11338,1133800,1133800,1.1338
538,538,167,1991-08-30,11270,1127000,1127000,1.127
539,539,168,1991-09-02,11287,1128700,1128700,1.1287
540,540,169,1991-09-03,11303,1130300,1130300,1.1303
541,541,170,1991-09-04,11285,1128500,1128500,1.1285
542,542,171,1991-09-05,11273,1127300,1127300,1.1273
543,543,172,1991-09-06,11278,1127800,1127800,1.1278
544,544,173,1991-09-09,11275,1127500,1127500,1.1275
545,545,174,1991-09-10,11170,1117000,1117000,1.117
546,546,175,1991-09-11,11121,1112100,1112100,1.1121
547,547,176,1991-09-12,11138,1113800,1113800,1.1138
548,548,177,1991-09-13,11114,1111400,1111400,1.1114
549,549,178,1991-09-16,11115,1111500,1111500,1.1115
550,550,179,1991-09-17,11104,1110400,1110400,1.1104
551,551,180,1991-09-18,11041,1104100,1104100,1.1041
552,552,181,1991-09-19,11086,1108600,1108600,1.1086
553,553,182,1991-09-20,11101,1110100,1110100,1.1101
554,554,183,1991-09-23,11139,1113900,1113900,1.1139
555,555,184,1991-09-24,11050,1105000,1105000,1.105
556,556,185,1991-09-25,11072,1107200,1107200,1.1072
557,557,186,1991-09-26,11073,1107300,1107300,1.1073
558,558,187,1991-09-27,11081,1108100,1108100,1.1081
559,559,188,1991-09-30,11096,1109600,1109600,1.1096
560,560,189,1991-10-01,11017,1101700,1101700,1.1017
561,561,190,1991-10-02,11039,1103900,1103900,1.1039
562,562,191,1991-10-03,11016,1101600,1101600,1.1016
563,563,192,1991-10-04,11008,1100800,1100800,1.1008
564,564,193,1991-10-07,11021,1102100,1102100,1.1021
565,565,194,1991-10-08,11075,1107500,1107500,1.1075
566,566,195,1991-10-09,11112,1111200,1111200,1.1112
567,567,196,1991-10-10,11169,1116900,1116900,1.1169
568,568,197,1991-10-11,11096,1109600,1109600,1.1096
569,569,198,1991-10-14,11146,1114600,1114600,1.1146
570,570,199,1991-10-15,11149,1114900,1114900,1.1149
571,571,200,1991-10-16,11211,1121100,1121100,1.1211
572,572,201,1991-10-17,11203,1120300,1120300,1.1203
573,573,202,1991-10-18,11204,1120400,1120400,1.1204
574,574,203,1991-10-21,11192,1119200,1119200,1.1192
575,575,204,1991-10-22,11163,1116300,1116300,1.1163
576,576,205,1991-10-23,11219,1121900,1121900,1.1219
577,577,206,1991-10-24,11256,1125600,1125600,1.1256
578,578,207,1991-10-25,11255,1125500,1125500,1.1255
579,579,208,1991-10-28,11256,1125600,1125600,1.1256
580,580,209,1991-10-29,11295,1129500,1129500,1.1295
581,581,210,1991-10-30,11324,1132400,1132400,1.1324
582,582,211,1991-10-31,11203,1120300,1120300,1.1203
583,583,212,1991-11-04,11193,1119300,1119300,1.1193
584,584,213,1991-11-05,11075,1107500,1107500,1.1075
585,585,214,1991-11-06,11103,1110300,1110300,1.1103
586,586,215,1991-11-07,11094,1109400,1109400,1.1094
587,587,216,1991-11-08,11098,1109800,1109800,1.1098
588,588,217,1991-11-12,11159,1115900,1115900,1.1159
589,589,218,1991-11-13,11111,1111100,1111100,1.1111
590,590,219,1991-11-14,11134,1113400,1113400,1.1134
591,591,220,1991-11-15,11129,1112900,1112900,1.1129
592,592,221,1991-11-18,11135,1113500,1113500,1.1135
593,593,222,1991-11-19,11048,1104800,1104800,1.1048
594,594,223,1991-11-20,11052,1105200,1105200,1.1052
595,595,224,1991-11-21,11055,1105500,1105500,1.1055
596,596,225,1991-11-22,11072,1107200,1107200,1.1072
597,597,226,1991-11-25,11031,1103100,1103100,1.1031
598,598,227,1991-11-26,11023,1102300,1102300,1.1023
599,599,228,1991-11-27,11065,1106500,1106500,1.1065
600,600,229,1991-11-28,11133,1113300,1113300,1.1133
601,601,230,1991-11-29,11154,1115400,1115400,1.1154
602,602,231,1991-12-02,11224,1122400,1122400,1.1224
603,603,232,1991-12-03,11151,1115100,1115100,1.1151
604,604,233,1991-12-04,11177,1117700,1117700,1.1177
605,605,234,1991-12-05,11156,1115600,1115600,1.1156
606,606,235,1991-12-06,11130,1113000,1113000,1.113
607,607,236,1991-12-09,11107,1110700,1110700,1.1107
608,608,237,1991-12-10,11063,1106300,1106300,1.1063
609,609,238,1991-12-11,11063,1106300,1106300,1.1063
610,610,239,1991-12-12,11134,1113400,1113400,1.1134
611,611,240,1991-12-13,11088,1108800,1108800,1.1088
612,612,241,1991-12-16,11126,1112600,1112600,1.1126
613,613,242,1991-12-17,11124,1112400,1112400,1.1124
614,614,243,1991-12-18,11107,1110700,1110700,1.1107
615,615,244,1991-12-19,11096,1109600,1109600,1.1096
616,616,245,1991-12-20,11120,1112000,1112000,1.112
617,617,246,1991-12-23,11067,1106700,1106700,1.1067
618,618,247,1991-12-24,10923,1092300,1092300,1.0923
619,619,248,1991-12-27,10934,1093400,1093400,1.0934
620,620,249,1991-12-30,10940,1094000,1094000,1.094
621,621,250,1991-12-31,10957,1095700,1095700,1.0957
622,622,0,1992-01-02,10962,1096200,1096200,1.0962
623,623,1,1992-01-03,10967,1096700,1096700,1.0967
624,624,2,1992-01-06,11058,1105800,1105800,1.1058
625,625,3,1992-01-07,11017,1101700,1101700,1.1017
626,626,4,1992-01-08,10987,1098700,1098700,1.0987
627,627,5,1992-01-09,10986,1098600,1098600,1.0986
628,628,6,1992-01-10,11051,1105100,1105100,1.1051
629,629,7,1992-01-13,11208,1120800,1120800,1.1208
630,630,8,1992-01-14,11259,1125900,1125900,1.1259
631,631,9,1992-01-15,11255,1125500,1125500,1.1255
632,632,10,1992-01-16,11459,1145900,1145900,1.1459
633,633,11,1992-01-17,11463,1146300,1146300,1.1463
634,634,12,1992-01-20,11490,1149000,1149000,1.149
635,635,13,1992-01-21,11346,1134600,1134600,1.1346
636,636,14,1992-01-22,11373,1137300,1137300,1.1373
637,637,15,1992-01-23,11352,1135200,1135200,1.1352
638,638,16,1992-01-24,11390,1139000,1139000,1.139
639,639,17,1992-01-27,11476,1147600,1147600,1.1476
640,640,18,1992-01-28,11469,1146900,1146900,1.1469
641,641,19,1992-01-29,11488,1148800,1148800,1.1488
642,642,20,1992-01-30,11418,1141800,1141800,1.1418
643,643,21,1992-01-31,11483,1148300,1148300,1.1483
644,644,22,1992-02-03,11526,1152600,1152600,1.1526
645,645,23,1992-02-04,11506,1150600,1150600,1.1506
646,646,24,1992-02-05,11488,1148800,1148800,1.1488
647,647,25,1992-02-06,11456,1145600,1145600,1.1456
648,648,26,1992-02-07,11416,1141600,1141600,1.1416
649,649,27,1992-02-10,11441,1144100,1144100,1.1441
650,650,28,1992-02-11,11385,1138500,1138500,1.1385
651,651,29,1992-02-12,11498,1149800,1149800,1.1498
652,652,30,1992-02-13,11557,1155700,1155700,1.1557
653,653,31,1992-02-14,11569,1156900,1156900,1.1569
654,654,32,1992-02-17,11648,1164800,1164800,1.1648
655,655,33,1992-02-18,11671,1167100,1167100,1.1671
656,656,34,1992-02-19,11767,1176700,1176700,1.1767
657,657,35,1992-02-20,11777,1177700,1177700,1.1777
658,658,36,1992-02-21,11820,1182000,1182000,1.182
659,659,37,1992-02-24,11823,1182300,1182300,1.1823
660,660,38,1992-02-25,11853,1185300,1185300,1.1853
661,661,39,1992-02-26,13238,1323800,1323800,1.3238
662,662,40,1992-02-27,13284,1328400,1328400,1.3284
663,663,41,1992-02-28,13200,1320000,1320000,1.32
664,664,42,1992-03-02,13219,1321900,1321900,1.3219
665,665,43,1992-03-03,13222,1322200,1322200,1.3222
666,666,44,1992-03-04,13322,1332200,1332200,1.3322
667,667,45,1992-03-05,13364,1336400,1336400,1.3364
668,668,46,1992-03-06,13429,1342900,1342900,1.3429
669,669,47,1992-03-09,13407,1340700,1340700,1.3407
670,670,48,1992-03-10,13418,1341800,1341800,1.3418
671,671,49,1992-03-11,13413,1341300,1341300,1.3413
672,672,50,1992-03-12,13487,1348700,1348700,1.3487
673,673,51,1992-03-13,13470,1347000,1347000,1.347
674,674,52,1992-03-16,13475,1347500,1347500,1.3475
675,675,53,1992-03-17,13478,1347800,1347800,1.3478
676,676,54,1992-03-18,13441,1344100,1344100,1.3441
677,677,55,1992-03-19,13425,1342500,1342500,1.3425
678,678,56,1992-03-20,13491,1349100,1349100,1.3491
679,679,57,1992-03-23,13554,1355400,1355400,1.3554
680,680,58,1992-03-24,13559,1355900,1355900,1.3559
681,681,59,1992-03-25,13531,1353100,1353100,1.3531
682,682,60,1992-03-26,13507,1350700,1350700,1.3507
683,683,61,1992-03-27,13507,1350700,1350700,1.3507
684,684,62,1992-03-30,13533,1353300,1353300,1.3533
685,685,63,1992-03-31,13497,1349700,1349700,1.3497
686,686,64,1992-04-01,13493,1349300,1349300,1.3493
687,687,65,1992-04-02,13553,1355300,1355300,1.3553
688,688,66,1992-04-03,13560,1356000,1356000,1.356
689,689,67,1992-04-06,13493,1349300,1349300,1.3493
690,690,68,1992-04-07,13463,1346300,1346300,1.3463
691,691,69,1992-04-08,13501,1350100,1350100,1.3501
692,692,70,1992-04-09,13490,1349000,1349000,1.349
693,693,71,1992-04-10,13540,1354000,1354000,1.354
694,694,72,1992-04-13,13491,1349100,1349100,1.3491
695,695,73,1992-04-14,13614,1361400,1361400,1.3614
696,696,74,1992-04-15,13614,1361400,1361400,1.3614
697,697,75,1992-04-16,13635,1363500,1363500,1.3635
698,698,76,1992-04-17,13679,1367900,1367900,1.3679
699,699,77,1992-04-21,13737,1373700,1373700,1.3737
700,700,78,1992-04-22,13726,1372600,1372600,1.3726
701,701,79,1992-04-23,13737,1373700,1373700,1.3737
702,702,80,1992-04-24,13740,1374000,1374000,1.374
703,703,81,1992-04-27,13690,1369000,1369000,1.369
704,704,82,1992-04-28,13695,1369500,1369500,1.3695
705,705,83,1992-04-29,13746,1374600,1374600,1.3746
706,706,84,1992-04-30,13729,1372900,1372900,1.3729
707,707,85,1992-05-04,13765,1376500,1376500,1.3765
708,708,86,1992-05-05,13719,1371900,1371900,1.3719
709,709,87,1992-05-06,13695,1369500,1369500,1.3695
710,710,88,1992-05-07,13686,1368600,1368600,1.3686
711,711,89,1992-05-08,13687,1368700,1368700,1.3687
712,712,90,1992-05-11,13691,1369100,1369100,1.3691
713,713,91,1992-05-12,13754,1375400,1375400,1.3754
714,714,92,1992-05-13,13705,1370500,1370500,1.3705
715,715,93,1992-05-14,13644,1364400,1364400,1.3644
716,716,94,1992-05-15,13630,1363000,1363000,1.363
717,717,95,1992-05-18,13672,1367200,1367200,1.3672
718,718,96,1992-05-19,13589,1358900,1358900,1.3589
719,719,97,1992-05-20,13575,1357500,1357500,1.3575
720,720,98,1992-05-21,13607,1360700,1360700,1.3607
721,721,99,1992-05-22,13693,1369300,1369300,1.3693
722,722,100,1992-05-25,13735,1373500,1373500,1.3735
723,723,101,1992-05-26,13723,1372300,1372300,1.3723
724,724,102,1992-05-27,13702,1370200,1370200,1.3702
725,725,103,1992-05-28,13827,1382700,1382700,1.3827
726,726,104,1992-05-29,13827,1382700,1382700,1.3827
727,727,105,1992-06-01,13749,1374900,1374900,1.3749
728,728,106,1992-06-02,13700,1370000,1370000,1.37
729,729,107,1992-06-03,13773,1377300,1377300,1.3773
730,730,108,1992-06-04,13764,1376400,1376400,1.3764
731,731,109,1992-06-05,13777,1377700,1377700,1.3777
732,732,110,1992-06-08,13733,1373300,1373300,1.3733
733,733,111,1992-06-09,13731,1373100,1373100,1.3731
734,734,112,1992-06-10,13705,1370500,1370500,1.3705
735,735,113,1992-06-11,13766,1376600,1376600,1.3766
736,736,114,1992-06-12,13755,1375500,1375500,1.3755
737,737,115,1992-06-15,13676,1367600,1367600,1.3676
738,738,116,1992-06-16,13660,1366000,1366000,1.366
739,739,117,1992-06-17,13694,1369400,1369400,1.3694
740,740,118,1992-06-19,13677,1367700,1367700,1.3677
741,741,119,1992-06-22,13699,1369900,1369900,1.3699
742,742,120,1992-06-23,13703,1370300,1370300,1.3703
743,743,121,1992-06-24,13689,1368900,1368900,1.3689
744,744,122,1992-06-25,13691,1369100,1369100,1.3691
745,745,123,1992-06-26,13611,1361100,1361100,1.3611
746,746,124,1992-06-29,13621,1362100,1362100,1.3621
747,747,125,1992-06-30,13512,1351200,1351200,1.3512
748,748,126,1992-07-01,13563,1356300,1356300,1.3563
749,749,127,1992-07-02,13518,1351800,1351800,1.3518
750,750,128,1992-07-03,13557,1355700,1355700,1.3557
751,751,129,1992-07-06,13524,1352400,1352400,1.3524
752,752,130,1992-07-07,13541,1354100,1354100,1.3541
753,753,131,1992-07-08,13465,1346500,1346500,1.3465
754,754,132,1992-07-09,13394,1339400,1339400,1.3394
755,755,133,1992-07-10,13540,1354000,1354000,1.354
756,756,134,1992-07-13,13563,1356300,1356300,1.3563
757,757,135,1992-07-14,13470,1347000,1347000,1.347
758,758,136,1992-07-15,13474,1347400,1347400,1.3474
759,759,137,1992-07-16,13485,1348500,1348500,1.3485
760,760,138,1992-07-17,13494,1349400,1349400,1.3494
761,761,139,1992-07-20,13435,1343500,1343500,1.3435
762,762,140,1992-07-21,13364,1336400,1336400,1.3364
763,763,141,1992-07-22,13616,1361600,1361600,1.3616
764,764,142,1992-07-23,13560,1356000,1356000,1.356
765,765,143,1992-07-24,13567,1356700,1356700,1.3567
766,766,144,1992-07-27,13566,1356600,1356600,1.3566
767,767,145,1992-07-28,13573,1357300,1357300,1.3573
768,768,146,1992-07-29,13547,1354700,1354700,1.3547
769,769,147,1992-07-30,13532,1353200,1353200,1.3532
770,770,148,1992-07-31,13618,1361800,1361800,1.3618
771,771,149,1992-08-03,13590,1359000,1359000,1.359
772,772,150,1992-08-04,13596,1359600,1359600,1.3596
773,773,151,1992-08-05,13616,1361600,1361600,1.3616
774,774,152,1992-08-06,13626,1362600,1362600,1.3626
775,775,153,1992-08-07,13686,1368600,1368600,1.3686
776,776,154,1992-08-10,13649,1364900,1364900,1.3649
777,777,155,1992-08-11,13619,1361900,1361900,1.3619
778,778,156,1992-08-12,13589,1358900,1358900,1.3589
779,779,157,1992-08-13,13642,1364200,1364200,1.3642
780,780,158,1992-08-14,13632,1363200,1363200,1.3632
781,781,159,1992-08-17,13620,1362000,1362000,1.362
782,782,160,1992-08-18,13666,1366600,1366600,1.3666
783,783,161,1992-08-19,13630,1363000,1363000,1.363
784,784,162,1992-08-20,13648,1364800,1364800,1.3648
785,785,163,1992-08-21,13614,1361400,1361400,1.3614
786,786,164,1992-08-24,13621,1362100,1362100,1.3621
787,787,165,1992-08-25,13474,1347400,1347400,1.3474
788,788,166,1992-08-26,13391,1339100,1339100,1.3391
789,789,167,1992-08-27,13411,1341100,1341100,1.3411
790,790,168,1992-08-28,13482,1348200,1348200,1.3482
791,791,169,1992-08-31,13449,1344900,1344900,1.3449
792,792,170,1992-09-01,13473,1347300,1347300,1.3473
793,793,171,1992-09-02,13415,1341500,1341500,1.3415
794,794,172,1992-09-03,13365,1336500,1336500,1.3365
795,795,173,1992-09-04,13422,1342200,1342200,1.3422
796,796,174,1992-09-07,13461,1346100,1346100,1.3461
797,797,175,1992-09-08,13488,1348800,1348800,1.3488
798,798,176,1992-09-09,13453,1345300,1345300,1.3453
799,799,177,1992-09-10,13513,1351300,1351300,1.3513
800,800,178,1992-09-11,13611,1361100,1361100,1.3611
801,801,179,1992-09-14,13703,1370300,1370300,1.3703
802,802,180,1992-09-15,13945,1394500,1394500,1.3945
803,803,181,1992-09-16,13922,1392200,1392200,1.3922
804,804,182,1992-09-17,14065,1406500,1406500,1.4065
805,805,183,1992-09-18,14183,1418300,1418300,1.4183
806,806,184,1992-09-21,14195,1419500,1419500,1.4195
807,807,185,1992-09-22,14206,1420600,1420600,1.4206
808,808,186,1992-09-23,14112,1411200,1411200,1.4112
809,809,187,1992-09-24,14335,1433500,1433500,1.4335
810,810,188,1992-09-25,14227,1422700,1422700,1.4227
811,811,189,1992-09-28,14185,1418500,1418500,1.4185
812,812,190,1992-09-29,14090,1409000,1409000,1.409
813,813,191,1992-09-30,13909,1390900,1390900,1.3909
814,814,192,1992-10-01,13833,1383300,1383300,1.3833
815,815,193,1992-10-02,13893,1389300,1389300,1.3893
816,816,194,1992-10-05,13909,1390900,1390900,1.3909
817,817,195,1992-10-06,13884,1388400,1388400,1.3884
818,818,196,1992-10-07,13984,1398400,1398400,1.3984
819,819,197,1992-10-08,14018,1401800,1401800,1.4018
820,820,198,1992-10-09,14267,1426700,1426700,1.4267
821,821,199,1992-10-12,14326,1432600,1432600,1.4326
822,822,200,1992-10-13,14316,1431600,1431600,1.4316
823,823,201,1992-10-14,14360,1436000,1436000,1.436
824,824,202,1992-10-15,14302,1430200,1430200,1.4302
825,825,203,1992-10-16,14239,1423900,1423900,1.4239
826,826,204,1992-10-19,14323,1432300,1432300,1.4323
827,827,205,1992-10-20,14469,1446900,1446900,1.4469
828,828,206,1992-10-21,14595,1459500,1459500,1.4595
829,829,207,1992-10-22,14643,1464300,1464300,1.4643
830,830,208,1992-10-23,14640,1464000,1464000,1.464
831,831,209,1992-10-26,14680,1468000,1468000,1.468
832,832,210,1992-10-27,14844,1484400,1484400,1.4844
833,833,211,1992-10-28,14842,1484200,1484200,1.4842
834,834,212,1992-10-29,14818,1481800,1481800,1.4818
835,835,213,1992-10-30,14867,1486700,1486700,1.4867
836,836,214,1992-11-02,14868,1486800,1486800,1.4868
837,837,215,1992-11-03,14946,1494600,1494600,1.4946
838,838,216,1992-11-04,15048,1504800,1504800,1.5048
839,839,217,1992-11-05,15038,1503800,1503800,1.5038
840,840,218,1992-11-06,15153,1515300,1515300,1.5153
841,841,219,1992-11-09,15181,1518100,1518100,1.5181
842,842,220,1992-11-10,15236,1523600,1523600,1.5236
843,843,221,1992-11-12,15272,1527200,1527200,1.5272
844,844,222,1992-11-13,15240,1524000,1524000,1.524
845,845,223,1992-11-16,15152,1515200,1515200,1.5152
846,846,224,1992-11-17,15264,1526400,1526400,1.5264
847,847,225,1992-11-18,15371,1537100,1537100,1.5371
848,848,226,1992-11-19,15275,1527500,1527500,1.5275
849,849,227,1992-11-20,15275,1527500,1527500,1.5275
850,850,228,1992-11-23,15285,1528500,1528500,1.5285
851,851,229,1992-11-24,15407,1540700,1540700,1.5407
852,852,230,1992-11-25,15393,1539300,1539300,1.5393
853,853,231,1992-11-26,15360,1536000,1536000,1.536
854,854,232,1992-11-27,15386,1538600,1538600,1.5386
855,855,233,1992-11-30,15454,1545400,1545400,1.5454
856,856,234,1992-12-01,15461,1546100,1546100,1.5461
857,857,235,1992-12-02,15415,1541500,1541500,1.5415
858,858,236,1992-12-03,15350,1535000,1535000,1.535
859,859,237,1992-12-04,15350,1535000,1535000,1.535
860,860,238,1992-12-07,15341,1534100,1534100,1.5341
861,861,239,1992-12-08,15369,1536900,1536900,1.5369
862,862,240,1992-12-09,15238,1523800,1523800,1.5238
863,863,241,1992-12-10,15365,1536500,1536500,1.5365
864,864,242,1992-12-11,15428,1542800,1542800,1.5428
865,865,243,1992-12-14,15421,1542100,1542100,1.5421
866,866,244,1992-12-15,15396,1539600,1539600,1.5396
867,867,245,1992-12-16,15404,1540400,1540400,1.5404
868,868,246,1992-12-17,15352,1535200,1535200,1.5352
869,869,247,1992-12-18,15284,1528400,1528400,1.5284
870,870,248,1992-12-21,15410,1541000,1541000,1.541
871,871,249,1992-12-22,15435,1543500,1543500,1.5435
872,872,250,1992-12-23,15539,1553900,1553900,1.5539
873,873,251,1992-12-24,15601,1560100,1560100,1.5601
874,874,252,1992-12-28,15608,1560800,1560800,1.5608
875,875,253,1992-12-29,15675,1567500,1567500,1.5675
876,876,254,1992-12-30,15783,1578300,1578300,1.5783
877,877,255,1992-12-31,15767,1576700,1576700,1.5767
878,878,0,1993-01-04,15777,1577700,1577700,1.5777
879,879,1,1993-01-05,15888,1588800,1588800,1.5888
880,880,2,1993-01-06,15912,1591200,1591200,1.5912
881,881,3,1993-01-07,15864,1586400,1586400,1.5864
882,882,4,1993-01-08,15904,1590400,1590400,1.5904
883,883,5,1993-01-11,15992,1599200,1599200,1.5992
884,884,6,1993-01-12,15917,1591700,1591700,1.5917
885,885,7,1993-01-13,15891,1589100,1589100,1.5891
886,886,8,1993-01-14,15938,1593800,1593800,1.5938
887,887,9,1993-01-15,15913,1591300,1591300,1.5913
888,888,10,1993-01-18,15926,1592600,1592600,1.5926
889,889,11,1993-01-19,15932,1593200,1593200,1.5932
890,890,12,1993-01-20,15915,1591500,1591500,1.5915
891,891,13,1993-01-21,15864,1586400,1586400,1.5864
892,892,14,1993-01-22,15932,1593200,1593200,1.5932
893,893,15,1993-01-25,15943,1594300,1594300,1.5943
894,894,16,1993-01-26,15820,1582000,1582000,1.582
895,895,17,1993-01-27,15791,1579100,1579100,1.5791
896,896,18,1993-01-28,15850,1585000,1585000,1.585
897,897,19,1993-01-29,15832,1583200,1583200,1.5832
898,898,20,1993-02-01,15942,1594200,1594200,1.5942
899,899,21,1993-02-02,16152,1615200,1615200,1.6152
900,900,22,1993-02-03,16169,1616900,1616900,1.6169
901,901,23,1993-02-04,16278,1627800,1627800,1.6278
902,902,24,1993-02-05,16345,1634500,1634500,1.6345
903,903,25,1993-02-08,16346,1634600,1634600,1.6346
904,904,26,1993-02-09,16348,1634800,1634800,1.6348
905,905,27,1993-02-10,16396,1639600,1639600,1.6396
906,906,28,1993-02-11,16331,1633100,1633100,1.6331
907,907,29,1993-02-12,16434,1643400,1643400,1.6434
908,908,30,1993-02-15,16394,1639400,1639400,1.6394
909,909,31,1993-02-16,16469,1646900,1646900,1.6469
